scrape_date,reit,macro_market,beds,listing_count,avg_rent,median_rent,avg_sqft,rent_per_sqft,concession_rate,avg_concession_value,sp_count,sp_avg_rent_curr,sp_avg_rent_prev,sp_wow_pct,sp_concession_rate_curr,sp_concession_rate_prev,avg_rent_psf,median_rent_psf,avg_eff_rent,avg_eff_rent_psf,sp_avg_rent_psf_curr,sp_avg_rent_psf_prev,sp_wow_pct_psf,sp_avg_eff_rent_curr,sp_avg_eff_rent_prev,sp_wow_pct_eff,sp_avg_eff_rent_psf_curr,sp_avg_eff_rent_psf_prev,sp_wow_pct_eff_psf,sp_count_prev,sp_count_curr
2026-04-18,INVH,San Antonio,2,1,1225.0,1225.0,741.0,1.6531713900134952,0.0,,,,,,,,1.6531713900134952,1.6531713900134952,1225.0,1.6531713900134952,,,,,,,,,,,
2026-04-18,INVH,San Antonio,3,39,1266.2051282051282,1325.0,1547.820512820513,0.8409033923532755,0.0,,33.0,1248.6666666666667,1268.59375,-0.015708010017654,0.0,0.0,0.8409033923532755,0.7890995260663507,1266.2051282051282,0.8409033923532755,0.8340342217693706,0.8387473286823875,-0.005619221369588047,1248.6666666666667,1268.59375,-0.015708010017654,0.8340342217693706,0.8387473286823875,-0.005619221369588047,32.0,33.0
2026-04-18,INVH,San Antonio,4,24,1477.5833333333333,1475.0,1811.6666666666667,0.8277588886788618,0.0,,23.0,1477.695652173913,1480.695652173913,-0.0020260747004933054,0.0,0.0,0.8277588886788618,0.8348467690702587,1477.5833333333333,0.8277588886788618,0.8293989493473006,0.8301033432107299,-0.000848561651016535,1477.695652173913,1480.695652173913,-0.0020260747004933054,0.8293989493473006,0.8301033432107299,-0.000848561651016535,23.0,23.0
2026-04-18,INVH,Seattle,2,2,2787.5,2787.5,1749.0,2.101440188478492,0.0,,1.0,2665.0,2649.0,0.00604001510003775,0.0,0.0,2.101440188478492,2.101440188478492,2787.5,2.101440188478492,1.0329457364341086,1.0267441860465116,0.006040015100037804,2665.0,2649.0,0.00604001510003775,1.0329457364341086,1.0267441860465116,0.006040015100037804,1.0,1.0
2026-04-18,INVH,Seattle,3,21,2619.0,2630.0,1781.1904761904761,1.5591378526162123,0.0,,15.0,2594.0,2807.266666666667,-0.07596950770619114,0.0,0.0,1.5591378526162123,1.4681357951161405,2619.0,1.5591378526162123,1.5568226550641968,1.6749135781504974,-0.07050568138369323,2594.0,2807.266666666667,-0.07596950770619114,1.5568226550641968,1.6749135781504974,-0.07050568138369323,15.0,15.0
2026-04-18,INVH,Seattle,4,40,2764.9,2697.0,2192.9,1.3035715579626994,0.0,,27.0,2792.703703703704,2767.6666666666665,0.009046261726016165,0.0,0.0,1.3035715579626994,1.284364361330038,2764.9,1.3035715579626994,1.2966740882869374,1.2860412021067003,0.008267920314542907,2792.703703703704,2767.6666666666665,0.009046261726016165,1.2966740882869374,1.2860412021067003,0.008267920314542907,27.0,27.0
2026-04-18,INVH,Seattle,5,6,3055.0,2950.0,2429.3333333333335,1.2864420636770246,0.0,,3.0,3046.6666666666665,3051.6666666666665,-0.0016384489350081924,0.0,0.0,1.2864420636770246,1.365021873323811,3055.0,1.2864420636770246,1.3567746481537435,1.3600446807923063,-0.002404356772056827,3046.6666666666665,3051.6666666666665,-0.0016384489350081924,1.3567746481537435,1.3600446807923063,-0.002404356772056827,3.0,3.0
2026-04-18,INVH,Tampa,2,22,1878.8181818181818,1752.5,1300.8636363636363,1.5053211686311914,0.0,,21.0,1902.8095238095239,1919.5238095238096,-0.008707516745224544,0.0,0.0,1.5053211686311914,1.447474533106961,1878.8181818181818,1.5053211686311914,1.5338983295187045,1.5480317646839015,-0.009129938730994257,1902.8095238095239,1919.5238095238096,-0.008707516745224544,1.5338983295187045,1.5480317646839015,-0.009129938730994257,21.0,21.0
2026-04-18,INVH,Tampa,3,453,1886.150110375276,1870.0,1622.505518763797,1.2045796457295226,0.0,,378.0,1876.3809523809523,1879.4058355437667,-0.001609489076604463,0.0,0.0,1.2045796457295226,1.1844444444444444,1886.150110375276,1.2045796457295226,1.2021619333944646,1.2031017526157444,-0.0007811635376944643,1876.3809523809523,1879.4058355437667,-0.001609489076604463,1.2021619333944646,1.2031017526157444,-0.0007811635376944643,377.0,378.0
2026-04-18,INVH,Tampa,4,263,1976.787072243346,1945.0,2045.2699619771863,1.0027163380297854,0.0,,214.0,1970.6728971962616,1988.81220657277,-0.009120674801049762,0.0,0.0,1.0027163380297854,0.9812442817932296,1976.787072243346,1.0027163380297854,0.998591597602077,1.008089875460379,-0.00942205460992684,1970.6728971962616,1988.81220657277,-0.009120674801049762,0.998591597602077,1.008089875460379,-0.00942205460992684,213.0,214.0
2026-04-18,INVH,Tampa,5,19,2051.5789473684213,2045.0,2503.5263157894738,0.8286386806467858,0.0,,14.0,2041.2142857142858,2129.4285714285716,-0.04142627130014762,0.0,0.0,0.8286386806467858,0.788659793814433,2051.5789473684213,0.8286386806467858,0.8280331585041836,0.8636928703910964,-0.041287491317099176,2041.2142857142858,2129.4285714285716,-0.04142627130014762,0.8280331585041836,0.8636928703910964,-0.041287491317099176,14.0,14.0
2026-04-18,INVH,Tampa,6,4,2388.75,2260.0,3049.75,0.7949529877737572,0.0,,3.0,2260.0,2230.0,0.013452914798206279,0.0,0.0,0.7949529877737572,0.7919992116728999,2388.75,0.7949529877737572,0.8222703077819332,0.8113552152007572,0.01345291479820623,2260.0,2230.0,0.013452914798206279,0.8222703077819332,0.8113552152007572,0.01345291479820623,3.0,3.0
2026-04-18,INVH,Tampa,,1,1775.0,1775.0,,,0.0,,1.0,1775.0,1814.6666666666667,-0.021858927259368152,0.0,0.0,,,1775.0,,,,,1775.0,1814.6666666666667,-0.021858927259368152,,,,3.0,1.0
2026-04-18,MAA,Atlanta,1,350,1568.88,1503.0,770.2942857142857,2.0718255272965562,0.8571428571428571,108.05194166666666,285.0,1565.059649122807,1567.0070175438595,-0.0012427311423945059,0.8807017543859649,0.8385964912280702,2.0718255272965562,2.0385640810180554,1462.8337428571429,1.9312500247830637,2.0752194647103206,2.0786250550879672,-0.0016383860905123775,1455.6758245614035,1458.4538596491227,-0.001904780922166137,1.9287723090707045,1.9337356793936025,-0.0025667263503429847,285.0,285.0
2026-04-18,MAA,Atlanta,2,441,1948.1337868480725,1875.0,1196.251700680272,1.6354730801795598,0.8299319727891157,113.94734344262297,362.0,1942.5745856353592,1947.8093922651933,-0.0026875353669725986,0.850828729281768,0.7541436464088398,1.6354730801795598,1.6062602965403625,1810.108979591837,1.5184164142822554,1.6322456513394044,1.6367583360968283,-0.002757086772006507,1800.7700552486187,1816.0438950276243,-0.008410501431615038,1.5120805246506106,1.524572450438499,-0.008193723941617494,362.0,362.0
2026-04-18,MAA,Atlanta,3,103,2288.3980582524273,2275.0,1468.7766990291261,1.554086935097274,0.7961165048543689,80.7254731707317,78.0,2308.576923076923,2283.3846153846152,0.011032879665813202,0.782051282051282,0.6410256410256411,1.554086935097274,1.5825968728755948,2156.539902912621,1.4648467932676967,1.5634638978297735,1.5459732930546575,0.011313652605574227,2179.9934615384614,2171.903205128205,0.0037249617713873344,1.4764343386637744,1.4708048074045148,0.0038275175814755764,78.0,78.0
2026-04-18,MAA,Atlanta,,69,1554.8260869565217,1538.0,627.1449275362319,2.5176119823485097,0.9710144927536232,212.9480223880597,58.0,1553.7931034482758,1558.2758620689656,-0.002876742642177543,0.9827586206896551,0.9827586206896551,2.5176119823485097,2.447418738049713,1410.2800000000002,2.285329461824979,2.5091867556650405,2.5206971794896553,-0.0045663651779644905,1407.7844827586207,1416.125172413793,-0.00588979690330312,2.2743601270648055,2.290578984850283,-0.007080680427415036,58.0,58.0
2026-04-18,MAA,Austin,1,339,1201.725663716814,1138.0,729.0,1.6659367985758946,0.9734513274336283,96.22824999999999,283.0,1193.8939929328621,1219.7809187279152,-0.021222602680200927,0.9752650176678446,0.9858657243816255,1.6659367985758946,1.5876923076923077,1117.99,1.5475729655132144,1.6613641849317518,1.6953916978092864,-0.020070590720423845,1110.9853710247348,1117.4859363957598,-0.005817133942634976,1.5436200822455182,1.5502649071752552,-0.004286251271625973,283.0,283.0
2026-04-18,MAA,Austin,2,312,1588.0961538461538,1499.5,1069.4647435897436,1.4926461355017773,0.9519230769230769,43.04381313131314,276.0,1586.7536231884058,1607.8478260869565,-0.01311952695790125,0.9528985507246377,0.9456521739130435,1.4926461355017773,1.3855801763758437,1479.378814102564,1.3894635232103465,1.4948213734153977,1.5173648067259355,-0.014856963342375476,1475.7860144927536,1470.7278260869566,0.003439241657142543,1.389069809373234,1.387094645777009,0.001423957335743765,276.0,276.0
2026-04-18,MAA,Austin,3,43,1863.4883720930231,1828.0,1356.093023255814,1.37231695863996,0.8837209302325582,66.62957894736842,34.0,1885.764705882353,1877.5294117647059,0.004386239739332045,0.9117647058823529,1.0,1.37231695863996,1.3049295774647887,1774.966976744186,1.3085877179885703,1.3895884311090394,1.384043487271168,0.004006336425746294,1792.6452941176472,1686.8320588235295,0.0627289686253156,1.323432415501239,1.2432212450389477,0.06451882219868141,34.0,34.0
2026-04-18,MAA,Austin,,5,1140.8,883.0,581.2,1.9281547652916076,1.0,1.47702,4.0,1036.0,1023.5,0.012212994626282364,1.0,1.0,1.9281547652916076,1.766,1012.36,1.698463482219061,1.8554281650071123,1.8448662873399715,0.0057250098501011,905.4499999999999,892.955,0.013992866381844427,1.6109883143669985,1.5993247012802276,0.007292836206077725,4.0,4.0
2026-04-18,MAA,Birmingham,1,48,1225.3541666666667,1228.0,832.3958333333334,1.4761787955181622,0.6458333333333334,97.63028387096773,43.0,1223.8837209302326,1216.906976744186,0.005733177900510257,0.627906976744186,0.627906976744186,1.4761787955181622,1.467577122408687,1160.714375,1.3992770344072403,1.4714972868737854,1.4629168533143577,0.005865291345839684,1159.7586046511628,1149.5951162790698,0.008840928626236295,1.395502793564815,1.3835361388023821,0.008649325757975102,43.0,43.0
2026-04-18,MAA,Birmingham,2,40,1560.75,1528.0,1119.9,1.3944507210858306,0.625,120.944656,34.0,1572.264705882353,1544.9117647058824,0.017705180193043516,0.6176470588235294,0.6176470588235294,1.3944507210858306,1.3999297300510962,1474.33525,1.3163566119502967,1.396056690786534,1.3723570431344996,0.017269301579058278,1487.305,1452.9005882352942,0.023679811298372284,1.3199229484934574,1.2905219774999521,0.022782231923288838,34.0,34.0
2026-04-18,MAA,Birmingham,3,18,1831.3333333333333,1910.5,1414.0,1.2966637788564086,0.7222222222222222,39.65094615384616,14.0,1916.9285714285713,1935.142857142857,-0.009412372656134685,0.8571428571428571,0.8571428571428571,1.2966637788564086,1.3603222878164873,1685.2794444444444,1.1943208646637684,1.3597819886055889,1.3762767651949237,-0.01198507233899184,1745.2421428571429,1759.3428571428572,-0.008014762005294178,1.2386986611323003,1.2521952864952002,-0.010778371000481797,14.0,14.0
2026-04-18,MAA,Charleston,1,111,1698.126126126126,1658.0,748.1891891891892,2.308756068735938,0.7657657657657657,523.9736470588235,87.0,1694.8275862068965,1687.9310344827586,0.004085801838610814,0.7471264367816092,0.7931034482758621,2.308756068735938,2.370145631067961,1612.9953153153153,2.19962273063028,2.322634895511106,2.3190756840297277,0.0015347543445385252,1609.5465517241378,1606.8454022988503,0.0016810263273759952,2.212344337596504,2.214095263585631,-0.0007908087867418694,87.0,87.0
2026-04-18,MAA,Charleston,2,129,2006.077519379845,1893.0,1086.968992248062,1.8680487360172064,0.6434108527131783,616.0339759036144,106.0,2022.2169811320755,2011.2169811320755,0.005469325340425632,0.6792452830188679,0.7358490566037735,1.8680487360172064,1.7257425742574257,1928.7054263565892,1.799373810220487,1.887997946079551,1.8754698410674797,0.006679982123807765,1941.114716981132,1934.1878301886793,0.003581289616415894,1.8155699143575137,1.8040517729537318,0.006384595817293841,106.0,106.0
2026-04-18,MAA,Charleston,3,4,2339.25,2035.5,1406.5,1.6699793696949399,0.75,567.0,4.0,2339.25,2320.5,0.00808015513897867,0.75,0.75,1.6699793696949399,1.4613636363636364,2259.915,1.6136909761254865,1.6699793696949399,1.6575763599949298,0.007482617392086847,2259.915,2252.9375,0.003097067717147042,1.6136909761254865,1.6104351227247258,0.0020217227970364265,4.0,4.0
2026-04-18,MAA,Charleston,,6,1874.6666666666667,1875.5,545.6666666666666,3.4385510101689936,1.0,133.66333333333333,3.0,1874.6666666666667,1824.6666666666667,0.027402265253927655,1.0,1.0,3.4385510101689936,3.443859649122807,1814.4516666666666,3.321858673557489,3.4390353936457045,3.3499197113142465,0.026602333790410767,1814.2466666666667,1763.0333333333335,0.02904842033616294,3.3219379186942786,3.2304243443997116,0.028328654238015387,3.0,3.0
2026-04-18,MAA,Charlotte,1,223,1480.2242152466367,1473.0,758.1659192825113,1.966133685168936,0.7309417040358744,85.08737055214725,176.0,1482.2897727272727,1496.2386363636363,-0.009322619599146263,0.7215909090909091,0.7215909090909091,1.966133685168936,1.9910828025477707,1395.628206278027,1.8522643693556078,1.967823374190681,1.9848172462217557,-0.008561932874890014,1406.8586363636364,1414.807215909091,-0.005618136136199414,1.8656861461587233,1.875750343613072,-0.005365424822454281,176.0,176.0
2026-04-18,MAA,Charlotte,2,203,1924.8866995073893,1935.0,1129.9261083743843,1.7117241113323816,0.7684729064039408,67.9950141025641,160.0,1937.0,1900.15,0.019393205799542092,0.7375,0.75,1.7117241113323816,1.6103646833013436,1788.160197044335,1.5907721732000992,1.7247622740017643,1.694802034085782,0.01767772242033194,1811.7753125,1774.9166249999998,0.020766433183868616,1.6143941868450131,1.584266763666956,0.019016635246657507,160.0,160.0
2026-04-18,MAA,Charlotte,3,51,2147.5098039215686,1963.0,1419.764705882353,1.5076328697393426,0.8235294117647058,24.850899999999996,45.0,2149.3555555555554,2122.0222222222224,0.012880795048747905,0.8222222222222222,0.7777777777777778,1.5076328697393426,1.4756380510440836,1979.9492156862746,1.3922163977036723,1.5286846043265507,1.5100388324475789,0.01234787574883056,1978.5973333333334,1958.256,0.01038747402450614,1.4095557528143554,1.3971140507366944,0.008905287346513026,45.0,45.0
2026-04-18,MAA,Charlotte,,61,1368.5573770491803,1355.0,650.2295081967213,2.15388351826181,0.45901639344262296,35.80786785714286,41.0,1368.0731707317073,1375.878048780488,-0.005672652496853579,0.4634146341463415,0.5853658536585366,2.15388351826181,2.2169811320754715,1308.8052459016392,2.067689267153248,2.20086562065454,2.2081586843135437,-0.0033027805976139947,1325.5256097560975,1319.1790243902437,0.004811011430982495,2.136261798988651,2.114739524483182,0.010177269709246513,41.0,41.0
2026-04-18,MAA,Charlottesville,1,6,2052.1666666666665,2063.0,703.6666666666666,2.930438667680992,1.0,1.02,,,,,,,2.930438667680992,2.9093011447380377,1877.7333333333333,2.681352808492397,,,,,,,,,,,
2026-04-18,MAA,Charlottesville,2,12,2227.5833333333335,2203.0,1070.0833333333333,2.0829152917106355,1.0,1.02,,,,,,,2.0829152917106355,2.094923781605639,2038.2391666666665,1.905867875665083,,,,,,,,,,,
2026-04-18,MAA,Charlottesville,3,1,2983.0,2983.0,1426.0,2.091865357643759,1.0,1.02,,,,,,,2.091865357643759,2.091865357643759,2729.45,1.9140603085553995,,,,,,,,,,,
2026-04-18,MAA,Chattanooga,1,22,1195.5,1133.0,798.3636363636364,1.521634105388946,1.0,273.4405863636364,13.0,1230.3076923076924,1231.8461538461538,-0.0012489072061944947,1.0,1.0,1.521634105388946,1.5588736263736265,1099.159090909091,1.3994504238774523,1.4981448806390296,1.494279680852079,0.0025866642212162743,1118.8553846153848,1120.5784615384616,-0.0015376673586169217,1.3604294324163726,1.3573331659529078,0.002281139620788033,13.0,13.0
2026-04-18,MAA,Chattanooga,2,32,1414.21875,1379.0,1178.625,1.2224476464599847,1.0,219.514446875,24.0,1431.75,1471.5416666666667,-0.027040801880114443,1.0,1.0,1.2224476464599847,1.2826923076923076,1304.8946875,1.1283337393655486,1.2006197799339915,1.2255025389131626,-0.02030412682885049,1317.2391666666665,1352.9775,-0.026414580681004274,1.1049147935949961,1.1270129891721463,-0.01960775589053553,24.0,24.0
2026-04-18,MAA,Chattanooga,3,1,2028.0,2028.0,1944.0,1.0432098765432098,1.0,1.0,,,,,,,1.0432098765432098,1.0432098765432098,1859.0,0.956275720164609,,,,,,,,,,,
2026-04-18,MAA,Chattanooga,,7,1003.0,998.0,453.14285714285717,2.2185715201329663,1.0,1.3847,6.0,1003.8333333333334,1013.8333333333334,-0.009863554167351636,1.0,1.0,2.2185715201329663,2.278538812785388,887.2614285714286,1.9625651731714815,2.208576971357563,2.228402499039658,-0.008896744502233688,887.9983333333333,896.8433333333334,-0.00986236912429896,1.9537232956407011,1.9712587572085385,-0.008895565589100535,6.0,6.0
2026-04-18,MAA,Dallas/Fort Worth,1,663,1453.2609351432882,1420.0,747.2549019607843,1.9705522122389483,0.8838612368024132,357.6905126811594,548.0,1452.5802919708028,1452.2390510948906,0.00023497569195305004,0.8759124087591241,0.8576642335766423,1.9705522122389483,1.928902627511592,1342.1958974358975,1.8176968046368214,1.976978409613201,1.9760127457388372,0.000488693140490217,1343.3426277372264,1349.7132481751823,-0.00471998066742625,1.8261023082701666,1.8340143169306624,-0.004314038656872121,548.0,548.0
2026-04-18,MAA,Dallas/Fort Worth,2,389,1898.943444730077,1798.0,1103.9717223650387,1.7335164608774707,0.8740359897172236,266.1769700636943,293.0,1869.3549488054607,1877.9112627986349,-0.004556293027617701,0.8737201365187713,0.8600682593856656,1.7335164608774707,1.6833616298811545,1759.6356041131105,1.6076535229222584,1.705482551194178,1.7130209732621546,-0.004400659528190703,1727.147576791809,1742.2322866894199,-0.00865826561294813,1.5771938728364967,1.5893974013607706,-0.007678085111895712,293.0,293.0
2026-04-18,MAA,Dallas/Fort Worth,3,62,2234.548387096774,2208.0,1421.3225806451612,1.5723429995873497,0.9032258064516129,73.92020833333333,52.0,2222.4423076923076,2223.2115384615386,-0.0003459998097001833,0.8846153846153846,0.8846153846153846,1.5723429995873497,1.581047137133726,2086.1940322580645,1.4682091864930775,1.5727730849434622,1.5729681075978321,-0.00012398385792303874,2084.992884615385,2053.945,0.015116220062068187,1.4743729026580743,1.4501832844394142,0.01668038687124355,52.0,52.0
2026-04-18,MAA,Dallas/Fort Worth,,173,1317.0173410404625,1275.0,647.2832369942197,2.084689793641843,0.9595375722543352,460.1837126506024,150.0,1320.3133333333333,1327.78,-0.005623421550758934,0.96,0.9466666666666667,2.084689793641843,1.9904761904761905,1197.196936416185,1.8954998939663512,2.0922792245376924,2.103390290956718,-0.0052824558841011214,1197.2516666666668,1234.4112666666667,-0.03010309530011307,1.897849636955457,1.9565566946252826,-0.03000529339686175,150.0,150.0
2026-04-18,MAA,Denver,1,105,1771.4476190476191,1750.0,728.3047619047619,2.4542018848672744,1.0,1.6858285714285715,75.0,1764.0266666666666,1768.96,-0.0027888326097443663,1.0,1.0,2.4542018848672744,2.3919463087248323,1521.0990476190475,2.1016484486189073,2.432850530587361,2.440173134108256,-0.0030008540863520746,1518.712,1522.6673333333333,-0.0025976345894769717,2.0890976130286107,2.0949803544392775,-0.0028080174585891626,75.0,75.0
2026-04-18,MAA,Denver,2,67,2340.373134328358,2334.0,1065.9253731343283,2.2111579151397125,1.0,1.8658149253731344,47.0,2333.1702127659573,2301.255319148936,0.013868471417080436,1.0,1.0,2.2111579151397125,2.1744186046511627,1974.9664179104477,1.8634162039475122,2.18189938718532,2.1526836982519977,0.013571751835648503,1968.9987234042553,1941.7263829787234,0.014045408593405667,1.839370255140506,1.8144355249781747,0.013742417307791197,47.0,47.0
2026-04-18,MAA,Denver,3,5,3092.0,3061.0,1370.4,2.255206719885619,1.0,2.21558,1.0,3061.0,2961.0,0.033772374197906116,1.0,1.0,2.255206719885619,2.2085137085137085,2519.08,1.8381016720282777,2.2085137085137085,2.1363636363636362,0.033772374197906185,2472.29,2391.53,0.03376917705401971,1.7837590187590187,1.7254906204906206,0.03376917705401967,1.0,1.0
2026-04-18,MAA,Denver,,8,1522.5,1475.0,555.5,2.7432392742856435,1.0,1.3847,5.0,1507.0,1511.0,-0.0026472534745201853,1.0,1.0,2.7432392742856435,2.717391304347826,1346.8174999999999,2.4266949192699556,2.7814617718542993,2.789442582325936,-0.002861077163661174,1333.108,1336.642,-0.002643939065209761,2.4605102381217137,2.467561913234103,-0.0028577500222261845,5.0,5.0
2026-04-18,MAA,Gainesville,1,2,1600.5,1600.5,805.0,1.9881987577639753,1.0,1500.0,2.0,1600.5,1643.0,-0.025867315885575167,1.0,1.0,1.9881987577639753,1.9881987577639753,1475.5,1.832919254658385,1.9881987577639753,2.0409937888198755,-0.025867315885574976,1475.5,1497.17,-0.014473974231383257,1.832919254658385,1.8598385093167704,-0.014473974231383377,2.0,2.0
2026-04-18,MAA,Gainesville,2,30,1728.7666666666667,1717.0,1130.7333333333333,1.534719848571181,0.5666666666666667,1500.0,25.0,1722.04,1745.96,-0.01370019931728108,0.56,1.0,1.534719848571181,1.5144628099173554,1657.9333333333334,1.4706715301483682,1.5448648909303848,1.567405630674005,-0.014380923037725294,1652.04,1609.2952000000002,0.02656119275071454,1.4804036030378853,1.4445537075928143,0.02481728111363253,25.0,25.0
2026-04-18,MAA,Gainesville,3,8,1700.5,1683.0,1438.0,1.1825452016689846,0.0,,7.0,1688.7142857142858,1760.0,-0.040503246753246715,0.0,1.0,1.1825452016689846,1.170375521557719,1700.5,1.1825452016689846,1.1743492946552752,1.2239221140472878,-0.040503246753246694,1688.7142857142858,1635.0,0.03285277413717785,1.1743492946552752,1.1369958275382477,0.03285277413717767,7.0,7.0
2026-04-18,MAA,Greenville,1,69,1252.5507246376812,1224.0,759.9130434782609,1.6549343673541188,0.7536231884057971,668.2692307692307,53.0,1268.698113207547,1283.132075471698,-0.011249007440519982,0.7735849056603774,0.7547169811320755,1.6549343673541188,1.5300480769230769,1210.581884057971,1.601491249232451,1.658055328146338,1.6742150590351128,-0.00965212372303477,1222.3932075471698,1242.2528301886791,-0.015986779952429597,1.5998354624968862,1.6242866233781965,-0.015053476725959037,53.0,53.0
2026-04-18,MAA,Greenville,2,71,1391.1267605633802,1248.0,1029.9577464788733,1.3536627083107922,0.676056338028169,709.375,58.0,1412.6724137931035,1419.655172413793,-0.004918630070439558,0.6379310344827587,0.5862068965517241,1.3536627083107922,1.3157894736842106,1351.161690140845,1.3140145640498067,1.3634648458497314,1.3709190240069136,-0.005437358462934714,1373.9510344827586,1385.8906896551725,-0.008615149276588827,1.3251200102409262,1.3394001935703974,-0.010661625553005923,58.0,58.0
2026-04-18,MAA,Greenville,3,9,1818.5555555555557,1643.0,1306.111111111111,1.3898606880313054,0.4444444444444444,812.5,7.0,1638.0,1584.7142857142858,0.0336248084377535,0.42857142857142855,0.5714285714285714,1.3898606880313054,1.2765217391304349,1788.4633333333334,1.3646606688111271,1.2512687876671493,1.2089814532319776,0.03497765356294321,1608.2385714285715,1554.9514285714286,0.03426932949674135,1.2266327381107713,1.1848843773796687,0.03523412201908488,7.0,7.0
2026-04-18,MAA,Greenville,,8,1618.625,1783.0,700.375,2.3345790511782414,0.375,1000.0,5.0,1731.0,1737.0,-0.0034542314335060447,0.2,0.2,2.3345790511782414,2.6375739644970415,1587.37625,2.2924079985466626,2.529949133188,2.5392141596595037,-0.003648777097535613,1714.334,1720.334,-0.0034876948313525163,2.5074579051178243,2.5167229315893285,-0.0036813851676764627,5.0,5.0
2026-04-18,MAA,Gulf Shores,1,12,1277.1666666666667,1278.0,816.0,1.5651552287581698,0.0,,10.0,1277.0,1206.5,0.05843348528802321,0.0,0.0,1.5651552287581698,1.5661764705882353,1277.1666666666667,1.5651552287581698,1.5649509803921569,1.4785539215686274,0.058433485288023224,1277.0,1206.5,0.05843348528802321,1.5649509803921569,1.4785539215686274,0.058433485288023224,10.0,10.0
2026-04-18,MAA,Gulf Shores,2,6,1607.1666666666667,1513.0,1183.1666666666667,1.3711312253817514,0.0,,5.0,1624.0,1543.0,0.0524951393389501,0.0,0.0,1.3711312253817514,1.384186046511628,1607.1666666666667,1.3711312253817514,1.3620086332487993,1.2989163114444504,0.048573046044966144,1624.0,1543.0,0.0524951393389501,1.3620086332487993,1.2989163114444504,0.048573046044966144,5.0,5.0
2026-04-18,MAA,Gulf Shores,3,6,1971.3333333333333,1970.5,1675.0,1.2001131815531174,0.0,,4.0,1973.0,1891.75,0.042949649795163206,0.0,0.0,1.2001131815531174,1.1957230240844625,1971.3333333333333,1.2001131815531174,1.2023082602874449,1.160532509888386,0.035997053114071365,1973.0,1891.75,0.042949649795163206,1.2023082602874449,1.160532509888386,0.035997053114071365,4.0,4.0
2026-04-18,MAA,Hampton Roads,1,24,1639.4583333333333,1598.0,678.1666666666666,2.4519339294546794,0.2916666666666667,115.0,15.0,1537.3333333333333,1374.0,0.11887433284813193,0.0,1.0,2.4519339294546794,2.5515621900934287,1636.6641666666667,2.4480145484639295,2.346198841637575,2.0960784301280015,0.11932779227841168,1537.3333333333333,1249.0,0.2308513477448625,2.346198841637575,1.9034504284354175,0.2326030699764975,15.0,15.0
2026-04-18,MAA,Hampton Roads,2,30,2102.3333333333335,2170.5,1070.5666666666666,1.9655446073726728,0.8,115.0,6.0,1800.5,1795.5,0.00278473962684489,0.0,1.0,1.9655446073726728,1.9895437262357416,2094.6693333333333,1.958384198312733,1.6887715665976535,1.6841476880607316,0.0027455303176209217,1800.5,1670.5,0.07782101167315175,1.6887715665976535,1.566825396825397,0.07783009518440041,6.0,6.0
2026-04-18,MAA,Hampton Roads,3,8,2388.0,2373.0,1304.0,1.831288343558282,1.0,115.0,,,,,,,1.831288343558282,1.8197852760736197,2378.42,1.823941717791411,,,,,,,,,,,
2026-04-18,MAA,Houston,1,182,1399.8186813186812,1393.0,722.1648351648352,1.9399947000325894,0.47802197802197804,161.85857701149425,95.0,1443.4842105263158,1448.8526315789475,-0.00370529130128384,0.42105263157894735,0.15789473684210525,1.9399947000325894,1.9178372841673983,1341.456098901099,1.856671693366583,1.9959843076568085,2.0043523970982213,-0.00417495918059503,1403.7494736842107,1426.9242105263156,-0.016241042566344174,1.9382772207373804,1.9744847019819298,-0.018337686388861567,95.0,95.0
2026-04-18,MAA,Houston,2,108,1721.5,1674.0,1111.962962962963,1.5421130955914748,0.5185185185185185,90.45745535714286,43.0,1813.860465116279,1840.3720930232557,-0.014405580266882267,0.5813953488372093,0.3953488372093023,1.5421130955914748,1.4877591489108557,1636.3583333333333,1.4632084621029475,1.6384273953586954,1.6639276060770203,-0.015325312606866207,1721.7574418604652,1781.6213953488373,-0.033600827675652645,1.5491558903407727,1.6113993434324363,-0.03862695696467084,43.0,43.0
2026-04-18,MAA,Houston,3,10,1783.5,1640.5,1330.6,1.337271366774207,0.4,500.0,4.0,2029.25,2090.5,-0.02929921071513992,1.0,0.0,1.337271366774207,1.315989701196139,1766.8319999999999,1.3259171433409644,1.3823228882833787,1.4240463215258856,-0.029299210715140005,1987.58,2090.5,-0.04923224109064821,1.3539373297002724,1.4240463215258856,-0.04923224109064829,4.0,4.0
2026-04-18,MAA,Houston,,18,1268.5,1265.0,590.2777777777778,2.1587870914100318,0.9444444444444444,1.3847,5.0,1360.6,1338.6,0.01643508142835799,0.8,0.8,2.1587870914100318,2.1767422574280078,1131.9538888888887,1.925281439169979,2.3320408714042435,2.295471691250552,0.015931008991781136,1238.9779999999998,1218.4779999999998,0.01682426765193955,2.119101466386955,2.0851035540609058,0.016305143339205172,5.0,5.0
